Variable	MR2	MR1	MR4	MR5	MR6	MR3	Complexity	Uniqueness
staffing_infrastructure	0.20326506001046457	-0.1025285842981282	-0.15634064557451507	0.22562487641647602	0.5586134994613369	-0.0363514153933155	1.8956571818497518	0.5759929562265685
open_hours	-0.060608992885305885	0.16455820194234455	-0.19218873502697445	0.04455186324766909	0.47948610318516094	0.03550970389032777	1.646346743982896	0.7155028221129922
sel_curriculum	0.01103087823265761	0.2689035430620518	-0.008874285596500761	-0.008356370388799852	0.4528874776102031	0.005959203757197183	1.6307291723854005	0.6748511373704164
community_support	0.03868716411719181	0.2771642550110842	0.2136492753545226	0.012768290181822805	0.44871744009732384	0.20154236596661004	2.6709741435666574	0.5104543267149677
flexible_facilities	0.17479564433933825	0.07883817028895751	0.24073959522054345	-0.017800054365630043	0.34508864992177346	0.10992421988821713	2.742505156072557	0.7046485101185855
design_margins	-0.1524523739034364	-0.04395290528789817	0.2460211477950171	0.236326423569046	0.33738704138272024	-0.18877939411961903	3.9292811350634436	0.6718704350890781
circles	0.05026210821938639	0.24260433489158256	0.0678719822967028	0.12108932839324868	0.32059710401448516	-0.233953858878753	3.2851790114598196	0.6685552977552935
flexible_schedule	0.16205863265238413	0.11985152555383777	0.11669044988523408	-0.013052284628496249	0.1951339107965393	0.05719965318257665	3.6074990509934395	0.8664340162289572
station_rotation	0.009395887012038097	0.12346800209533096	-0.009024320904539853	-0.11663828564458713	-0.06495767428018591	0.7185190718184716	1.1310601374138065	0.4618480688435225
integrated_data	0.03634567296608843	0.08081375237666974	-0.10897979348751752	0.15163053977005808	0.27444758969765165	0.6192767515636451	1.6391488200786233	0.49917720886509975
data_instruction	-0.15880355699226859	-0.050054149143762584	0.30803310783778937	0.15194537600807662	-0.158266978111601	0.5822444900081039	2.0666712362537556	0.4730925716488422
individual_rotation	0.07328596987951799	-0.14664457510265366	0.1672074754428387	0.25064024992809475	-0.18385100095129475	0.5728899239785691	2.01677895676797	0.5447166294042027
real_time_data	-0.031675552103413177	-0.1813138312553934	0.035841236577624724	-0.08468524317750728	0.19465512757262982	0.563574483043367	1.5299817003436782	0.6122263321289754
devices_home	0.0040233888029845895	0.11450740305175	-0.13368792814276778	0.1887848454806812	-0.1252653118921352	0.4440828956161743	1.9106239126247475	0.7310144515461898
blended_learning	0.06332186404944624	-0.22691946656795137	0.03842495667095766	-0.005779996892763553	0.2614776975032904	0.4440671911964968	2.2508289946396274	0.7137785897304131
lab_rotation	0.05472713752744185	0.0930393518602061	0.2412592807258187	0.1654815573732368	-0.305583654140429	0.3327042097823963	3.603585850895773	0.718998038416221
makerspace	0.2912830694923943	0.026936204339884473	-0.18958266910039218	0.09877666814738705	0.00473694503012384	0.3320406272586834	2.812853940608405	0.7948066191190692
